customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Flag,MonthlyCharges_INR,TotalCharges_INR,tenure_bucket,OnlineSecurity_bin,TechSupport_bin,OnlineBackup_bin,DeviceProtection_bin,StreamingTV_bin,StreamingMovies_bin,service_count,contract_num,internet_tier,charge_per_tenure,cluster,persona_code,persona_name,persona_priority,pca_1,pca_2
9553-DLCLU,Female,0,No,Yes,13,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.95,1161.75,No,0,7427.325,97006.125,13–18m,1,1,1,1,1,1,6,2,1,530.5232142857143,0,Persona C,Engaged Mid-Tier,MEDIUM,1.0044877282605476,0.06741317926855843
1641-BYBTK,Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.2,98.35,No,0,1686.7,8212.225,0–6m,0,0,0,0,0,0,0,0,0,240.95714285714286,2,Persona D,Loyal High-Value,LOW,-2.601064582591037,-1.0110005772174466
2460-NGXBJ,Male,1,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.2,775.3,No,0,6279.2,64737.55,7–12m,0,0,0,0,0,0,0,0,2,523.2666666666667,1,Persona B,Price-Sensitive Churners,HIGH,-1.032732557511887,1.2577039290953829
2446-ZKVAF,Male,0,Yes,No,18,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.8,1074.65,No,0,4742.8,89733.27500000001,13–18m,0,0,1,0,0,0,1,0,1,249.62105263157895,1,Persona B,Price-Sensitive Churners,HIGH,-1.0999328845682035,0.10713618459895234
0841-NULXI,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.55,35.55,Yes,1,2968.425,2968.425,0–6m,0,0,0,0,0,1,1,0,1,1484.2125,3,Persona A,High-Risk New Customers,CRITICAL,-2.2959438383024446,0.7840308844768151
3522-CDKHF,Female,0,Yes,No,32,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.5,2324.7,No,0,6304.25,194112.45,25–36m,1,0,0,0,0,0,1,0,2,191.03787878787878,1,Persona B,Price-Sensitive Churners,HIGH,0.03941299809217228,0.8242022695440815
1430-SFQSA,Male,0,No,No,29,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,35.6,1072.6,No,0,2972.6,89562.09999999999,25–36m,1,1,0,0,0,0,2,1,1,99.08666666666666,2,Persona D,Loyal High-Value,LOW,-0.5877438844359142,-0.9121209436214521
0411-EZJZE,Female,0,No,No,3,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,60.25,170.5,No,0,5030.875,14236.75,0–6m,0,0,0,0,1,0,1,0,1,1257.71875,3,Persona A,High-Risk New Customers,CRITICAL,-1.8365945059555824,0.9784677844739134
7851-WZEKY,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.15,196.9,Yes,1,7945.025000000001,16441.15,0–6m,0,0,0,0,1,1,2,0,2,2648.3416666666667,3,Persona A,High-Risk New Customers,CRITICAL,-1.2315197428684779,3.091627440410817
8844-TONUD,Male,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,96.65,1162.85,Yes,1,8070.275000000001,97097.975,13–18m,0,0,0,1,1,1,3,0,2,576.4482142857144,1,Persona B,Price-Sensitive Churners,HIGH,0.09146510033186706,1.774508465737114
8807-ARQET,Female,0,No,No,41,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,40.35,1677.85,No,0,3369.225,140100.475,37–48m,0,0,1,0,0,1,2,0,1,80.21964285714286,1,Persona B,Price-Sensitive Churners,HIGH,-0.4777398236160648,-0.4823835299951064
8992-CEUEN,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.85,18.85,No,0,1573.975,1573.975,0–6m,0,0,0,0,0,0,0,0,0,786.9875,2,Persona D,Loyal High-Value,LOW,-2.89438182469245,-0.6347433757420283
4320-QMLLA,Male,0,No,No,7,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,54.85,370.4,No,0,4579.975,30928.4,7–12m,0,0,0,0,1,0,1,0,1,572.496875,1,Persona B,Price-Sensitive Churners,HIGH,-1.5782953105709314,0.4316078537296972
8777-PVYGU,Female,0,Yes,No,52,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,64.3,3410.6,No,0,5369.05,284785.1,49–72m,1,0,0,1,1,0,3,1,1,101.30283018867925,0,Persona C,Engaged Mid-Tier,MEDIUM,0.9657847234283155,-0.7720037386954682
8292-ITGYJ,Female,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.65,1138.8,No,0,2058.275,95089.8,37–48m,0,0,0,0,0,0,0,2,0,44.74510869565218,2,Persona D,Loyal High-Value,LOW,-0.9536036122078053,-2.687099625346795
6870-ZWMNX,Male,0,Yes,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),76.1,5264.25,No,0,6354.349999999999,439564.875,49–72m,0,1,1,1,1,0,4,2,1,89.49788732394366,0,Persona C,Engaged Mid-Tier,MEDIUM,2.410371541135663,-1.3536076655374016
0621-CXBKL,Female,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.7,1005.7,No,0,1561.45,83975.95,49–72m,0,0,0,0,0,0,0,2,0,28.91574074074074,2,Persona D,Loyal High-Value,LOW,-0.9169958219109445,-2.887473079704767
5268-DSMNQ,Female,1,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),97.95,5936.55,No,0,8178.825,495701.925,49–72m,0,0,1,1,1,0,3,1,2,129.82261904761904,0,Persona C,Engaged Mid-Tier,MEDIUM,2.493586465532999,0.24581814054737278
5334-JLAXU,Female,0,Yes,No,60,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.1,5475.9,No,0,7857.349999999999,457237.65,49–72m,1,0,1,0,0,1,3,0,2,128.80901639344262,0,Persona C,Engaged Mid-Tier,MEDIUM,1.99875134937051,0.7664308044717631
4086-YQSNZ,Female,1,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.4,224.05,Yes,1,6713.400000000001,18708.175,0–6m,0,0,0,0,1,0,1,0,2,1678.3500000000001,3,Persona A,High-Risk New Customers,CRITICAL,-1.3441341828103759,2.2119949214539303
6242-MBHPK,Female,1,Yes,No,23,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.1,2326.05,No,0,7940.849999999999,194225.175,19–24m,1,0,0,0,1,1,3,0,2,330.86875,1,Persona B,Price-Sensitive Churners,HIGH,0.5867541786098622,1.4507748859154903
5868-CZJDR,Male,0,No,Yes,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,31.35,31.35,Yes,1,2617.725,2617.725,0–6m,0,0,1,0,0,0,1,0,1,1308.8625,3,Persona A,High-Risk New Customers,CRITICAL,-2.2971711868089613,0.6176898715222351
9359-UGBTK,Female,0,No,No,67,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),72.35,4991.5,No,0,6041.224999999999,416790.25,49–72m,1,1,0,1,0,1,4,1,1,88.84154411764705,0,Persona C,Engaged Mid-Tier,MEDIUM,1.9419589667408796,-0.8213006183381957
0135-NMXAP,Female,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.75,1052.4,Yes,1,7494.125,87875.40000000001,7–12m,0,0,1,0,1,0,2,0,2,576.4711538461538,1,Persona B,Price-Sensitive Churners,HIGH,-0.2870976637057947,1.6206499890339205
4782-OSFXZ,Female,1,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),82.7,5831.2,No,0,6905.45,486905.2,49–72m,1,1,1,1,0,1,5,2,1,95.90902777777778,0,Persona C,Engaged Mid-Tier,MEDIUM,2.8867304483600282,-1.2082750638127593
6479-OAUSD,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.9,510.8,No,0,1661.65,42651.8,25–36m,0,0,0,0,0,0,0,1,0,63.909615384615385,2,Persona D,Loyal High-Value,LOW,-1.8189770215315242,-1.9246407362362148
7129-ACFOG,Female,0,No,No,5,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,53.8,283.95,No,0,4492.3,23709.825,0–6m,1,0,0,0,0,0,1,0,1,748.7166666666667,1,Persona B,Price-Sensitive Churners,HIGH,-1.7015567220474366,0.5503141268109087
4189-NAKJS,Male,0,No,No,26,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),51.55,1295.4,No,0,4304.425,108165.9,25–36m,0,0,0,0,0,0,0,1,1,159.42314814814816,2,Persona D,Loyal High-Value,LOW,-0.8911242309262417,-0.7451490489309308
5562-BETPV,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,19.65,No,0,1640.775,1640.775,0–6m,0,0,0,0,0,0,0,1,0,820.3875,2,Persona D,Loyal High-Value,LOW,-2.5889716096953483,-1.145560158898589
1282-IHQAC,Male,1,No,No,70,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),44.05,3011.65,No,0,3678.175,251472.775,49–72m,0,0,1,1,1,0,3,1,1,51.805281690140845,0,Persona C,Engaged Mid-Tier,MEDIUM,0.9401011631065541,-1.329302354102223
9127-FHJBZ,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,114.0,8093.15,No,0,9519.0,675778.025,49–72m,1,1,1,1,1,1,6,2,2,130.3972602739726,0,Persona C,Engaged Mid-Tier,MEDIUM,4.410440706394675,-0.027762673882621252
6270-OMFIW,Male,0,Yes,No,60,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,94.4,5610.25,Yes,1,7882.400000000001,468455.875,49–72m,0,0,1,0,1,1,3,1,2,129.21967213114755,0,Persona C,Engaged Mid-Tier,MEDIUM,2.3382516707794903,0.2261812573285736
1641-RQDAY,Female,1,Yes,Yes,32,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.4,3217.65,No,0,8383.4,268673.775,25–36m,0,0,1,0,1,1,3,0,2,254.04242424242423,1,Persona B,Price-Sensitive Churners,HIGH,1.039857984556945,1.3461615688043314
0107-WESLM,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.85,19.85,Yes,1,1657.475,1657.475,0–6m,0,0,0,0,0,0,0,0,0,828.7375,2,Persona D,Loyal High-Value,LOW,-2.8940895988575646,-0.5951383726576045
6994-ORCWG,Female,0,No,No,14,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,54.25,773.2,No,0,4529.875,64562.2,13–18m,0,0,1,0,0,0,1,1,1,301.9916666666667,1,Persona B,Price-Sensitive Churners,HIGH,-0.9828177513004471,-0.38242225530689794
1346-UFHAX,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.0,1029.35,No,0,6680.0,85950.72499999999,13–18m,1,0,0,0,0,0,1,0,2,477.14285714285717,1,Persona B,Price-Sensitive Churners,HIGH,-0.6171702263368464,1.3374678453167121
3992-YWPKO,Female,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.9,669.45,Yes,1,9176.65,55899.075,0–6m,0,1,1,1,1,1,5,0,2,1310.95,1,Persona B,Price-Sensitive Churners,HIGH,0.29284392795456704,2.6477882863101083
2933-XEUJM,Female,0,No,No,46,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Mailed check,79.2,3593.8,No,0,6613.2,300082.3,37–48m,1,0,0,1,1,1,4,2,1,140.7063829787234,0,Persona C,Engaged Mid-Tier,MEDIUM,1.636133693746488,-0.9285356309829262
0125-LZQXK,Male,0,No,No,15,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,1553.95,Yes,1,8462.725,129754.825,13–18m,0,1,0,1,1,1,4,0,2,528.9203125,1,Persona B,Price-Sensitive Churners,HIGH,0.5372977747176448,1.8495651928179135
5461-QKNTN,Male,1,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.3,3953.15,No,0,7874.05,330088.025,37–48m,0,1,1,0,1,0,3,0,2,178.95568181818183,1,Persona B,Price-Sensitive Churners,HIGH,1.3427521513230316,1.05277578650838
4835-YSJMR,Male,0,No,No,39,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),49.8,1971.15,No,0,4158.3,164591.025,37–48m,0,1,0,0,0,0,1,2,1,103.95750000000001,2,Persona D,Loyal High-Value,LOW,0.03482099399197176,-1.462827910225785
8399-YNDCH,Male,1,No,No,21,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),60.05,1236.15,Yes,1,5014.175,103218.525,19–24m,0,0,0,1,1,0,2,0,1,227.91704545454547,1,Persona B,Price-Sensitive Churners,HIGH,-0.7158217803035423,0.1673054532766223
3164-YAXFY,Male,0,No,No,57,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,53.75,3196.0,No,0,4488.125,266866.0,49–72m,1,0,0,1,1,1,4,0,1,77.38146551724138,1,Persona B,Price-Sensitive Churners,HIGH,0.8143574748587129,-0.3915431694271931
0887-WBJVH,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,93.45,4872.2,No,0,7803.075,406828.7,49–72m,0,1,0,0,1,1,3,1,2,144.5013888888889,0,Persona C,Engaged Mid-Tier,MEDIUM,2.0310726311587723,0.3277928666380798
4660-IRIBM,Male,0,Yes,Yes,18,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,87.9,1500.5,No,0,7339.650000000001,125291.75,13–18m,1,0,0,1,1,0,3,0,2,386.2973684210527,1,Persona B,Price-Sensitive Churners,HIGH,0.2003510636900074,1.4604195513025104
5673-FSSMF,Female,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,60.15,60.15,Yes,1,5022.525,5022.525,0–6m,0,0,0,0,0,1,1,0,1,2511.2625,3,Persona A,High-Risk New Customers,CRITICAL,-2.2887550827642773,1.758313960353639
7670-ZBPOQ,Female,0,Yes,No,58,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),61.05,3478.75,No,0,5097.675,290475.625,49–72m,1,1,0,0,0,0,2,1,1,86.40127118644068,0,Persona C,Engaged Mid-Tier,MEDIUM,0.8024920622670046,-0.978132899548736
8089-UZWLX,Female,1,No,No,71,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),104.05,7413.55,No,0,8688.175,619031.425,49–72m,0,0,0,1,1,1,3,2,2,120.6690972222222,0,Persona C,Engaged Mid-Tier,MEDIUM,3.3742486386071002,-0.3593071789126178
0080-OROZO,Female,0,No,No,35,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,99.25,3532.0,No,0,8287.375,294922.0,25–36m,0,1,0,1,1,1,4,1,2,230.20486111111111,0,Persona C,Engaged Mid-Tier,MEDIUM,1.7069801688904307,0.795828366206891
3916-NRPAP,Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),85.7,256.75,No,0,7155.95,21438.625,0–6m,0,0,0,1,0,1,2,0,2,1788.9875,3,Persona A,High-Risk New Customers,CRITICAL,-1.0561412631875637,2.423709433775199
6807-SIWJI,Male,0,No,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.85,3887.25,No,0,8754.975,324585.375,37–48m,1,0,1,0,1,1,4,1,2,224.48653846153846,0,Persona C,Engaged Mid-Tier,MEDIUM,1.9151516470981078,0.8276677741448327
8221-HVAYI,Male,0,Yes,Yes,35,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),69.15,2490.15,No,0,5774.025000000001,207927.525,25–36m,1,1,1,1,0,0,4,2,1,160.38958333333335,0,Persona C,Engaged Mid-Tier,MEDIUM,1.0555851752512457,-0.8969814210784728
1579-KLYDT,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,90.45,593.45,Yes,1,7552.575,49553.075,7–12m,0,0,0,1,1,0,2,0,2,944.071875,1,Persona B,Price-Sensitive Churners,HIGH,-0.5841836922930178,1.9262698137160015
5232-NXPAY,Female,0,No,No,47,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,74.45,3510.3,No,0,6216.575,293110.05,37–48m,0,1,0,1,1,1,4,2,1,129.51197916666666,0,Persona C,Engaged Mid-Tier,MEDIUM,1.5759800267344584,-1.016244646152632
8967-SZQAS,Female,0,No,No,14,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,50.45,765.45,No,0,4212.575,63915.075,13–18m,0,0,1,0,0,0,1,0,1,280.8383333333333,1,Persona B,Price-Sensitive Churners,HIGH,-1.3328719711464663,0.09221074692703932
4468-KAZHE,Female,1,Yes,No,20,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,60.0,1259.35,No,0,5010.0,105155.725,19–24m,0,0,1,0,0,1,2,0,1,238.57142857142858,1,Persona B,Price-Sensitive Churners,HIGH,-0.7319955480848916,0.18589464049097812
0455-ENTCR,Male,0,Yes,No,66,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,85.25,5538.35,No,0,7118.375,462452.225,49–72m,1,1,1,0,1,1,5,2,1,106.24440298507463,0,Persona C,Engaged Mid-Tier,MEDIUM,2.762978996469482,-1.093176140878135
8944-AILEF,Male,0,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.45,340.85,No,0,1624.075,28460.975,13–18m,0,0,0,0,0,0,0,0,0,101.5046875,2,Persona D,Loyal High-Value,LOW,-2.355071530527665,-1.229857080752457
5542-NKVRU,Female,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.75,844.45,No,0,1732.625,70511.575,37–48m,0,0,0,0,0,0,0,2,0,40.29360465116279,2,Persona D,Loyal High-Value,LOW,-1.1225267852410061,-2.7013755651460913
7126-RBHSD,Female,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,78.9,1348.95,No,0,6588.150000000001,112637.325,13–18m,1,0,0,0,0,0,1,0,2,366.0083333333334,1,Persona B,Price-Sensitive Churners,HIGH,-0.45441281420797036,1.1958016854047626
5370-IIVVL,Male,0,No,No,37,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.5,3778.0,No,0,8725.75,315463.0,37–48m,0,1,1,0,1,1,4,1,2,229.625,0,Persona C,Engaged Mid-Tier,MEDIUM,1.866677474333863,0.8409068003290077
6789-HJBWG,Female,0,No,No,12,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,49.4,611.65,No,0,4124.9,51072.775,7–12m,0,0,1,0,0,0,1,0,1,317.29999999999995,1,Persona B,Price-Sensitive Churners,HIGH,-1.4278618905928435,0.1281810209354291
3927-NLNRY,Male,0,Yes,No,53,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.25,4867.95,Yes,1,7869.875,406473.825,49–72m,0,0,1,0,1,1,3,1,2,145.73842592592592,0,Persona C,Engaged Mid-Tier,MEDIUM,2.0401869640452683,0.3402529241508272
9087-EYCPR,Female,0,No,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.0,1505.05,No,0,2087.5,125671.675,49–72m,0,0,0,0,0,0,0,2,0,34.221311475409834,2,Persona D,Loyal High-Value,LOW,-0.6004840477604367,-2.894667774854512
6791-YBNAK,Male,0,Yes,Yes,18,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),25.55,467.85,No,0,2133.425,39065.475,13–18m,0,0,0,0,0,0,0,0,1,112.28552631578948,2,Persona D,Loyal High-Value,LOW,-1.8495316327108973,-0.4881749476012512
6358-LYNGM,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,74.9,Yes,1,6254.150000000001,6254.150000000001,0–6m,0,0,0,0,0,0,0,0,2,3127.0750000000003,3,Persona A,High-Risk New Customers,CRITICAL,-2.1823325419270674,2.9624116389659503
6077-BDPXA,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,194.2,No,0,5857.525000000001,16215.7,0–6m,0,0,0,0,0,0,0,0,2,1464.3812500000001,3,Persona A,High-Risk New Customers,CRITICAL,-1.6640187244591684,1.8661452525656692
0013-MHZWF,Female,0,No,Yes,9,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.4,571.45,No,0,5794.900000000001,47716.075,7–12m,0,1,0,0,1,1,3,0,1,579.49,1,Persona B,Price-Sensitive Churners,HIGH,-0.8180632040295261,0.7548152592733497
5494-HECPR,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.25,80.25,Yes,1,6700.875,6700.875,0–6m,0,0,0,0,1,0,1,0,2,3350.4375,3,Persona A,High-Risk New Customers,CRITICAL,-1.9350463311230481,3.243021818263571
8268-YDIXR,Male,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,93.15,5253.95,No,0,7778.025000000001,438704.825,49–72m,1,0,1,1,0,0,3,1,2,136.45657894736843,0,Persona C,Engaged Mid-Tier,MEDIUM,2.168806180840451,0.2719056335783431
9824-BEMCV,Male,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.0,1149.65,Yes,1,5761.5,95995.775,13–18m,0,0,0,0,0,0,0,0,2,320.0833333333333,1,Persona B,Price-Sensitive Churners,HIGH,-0.8606153884421933,0.9589280846077597
1373-ORVIZ,Female,0,Yes,Yes,11,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,66.35,740.8,Yes,1,5540.224999999999,61856.8,7–12m,0,1,0,0,0,1,2,0,1,461.68541666666664,1,Persona B,Price-Sensitive Churners,HIGH,-0.9935378590278502,0.5413366312843026
4291-SHSBH,Male,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,521.35,No,0,5807.425,43532.725,7–12m,0,0,0,0,0,0,0,0,2,725.928125,1,Persona B,Price-Sensitive Churners,HIGH,-1.297414346507527,1.3549407363444397
6980-IMXXE,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.2,1412.65,No,0,1686.7,117956.275,49–72m,0,0,0,0,0,0,0,2,0,24.095714285714287,2,Persona D,Loyal High-Value,LOW,-0.5238929122162236,-3.0889225003769076
9866-QEVEE,Male,0,No,No,19,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),86.0,1532.45,Yes,1,7181.0,127959.575,19–24m,0,0,0,0,0,1,1,0,2,359.05,1,Persona B,Price-Sensitive Churners,HIGH,-0.28272617814305795,1.2650719926747866
9897-KXHCM,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.3,250.05,Yes,1,6705.05,20879.175,0–6m,0,0,0,0,0,1,1,0,2,1676.2625,3,Persona A,High-Risk New Customers,CRITICAL,-1.3388837677123397,2.208829161769453
0040-HALCW,Male,0,Yes,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.4,1090.6,No,0,1703.4,91065.1,49–72m,0,0,0,0,0,0,0,2,0,30.970909090909092,2,Persona D,Loyal High-Value,LOW,-0.8586364904691272,-2.8763177923752834
0784-GTUUK,Male,0,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),23.75,1446.8,No,0,1983.125,120807.8,49–72m,0,0,0,0,0,0,0,1,0,31.478174603174605,2,Persona D,Loyal High-Value,LOW,-0.8994549686564793,-2.397635924777183
7979-CORPM,Male,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.55,2282.55,Yes,1,7560.925,190592.925,19–24m,0,0,1,0,1,0,2,0,2,302.437,1,Persona B,Price-Sensitive Churners,HIGH,0.2979574165192853,1.2861996609471755
